Kraj,Kandidatka,PoradiKand,KandJmeno,KandJmenoPrijmeni,KandKrestniJmeno,KandTitul,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
13,31,2,Górecká Danuše  PaedDr.,Górecká Danuše,Danuše,PaedDr.,středoškolská učitelka,Frýdek-Místek,47,84,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,51,Hahn Zdeněk,Hahn Zdeněk,Zdeněk,,manažer,Velká Polom,40,6,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,46,Hennerová Gabriela,Hennerová Gabriela,Gabriela,,účetní,Český Těšín,39,6,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,14,Honajzrová Kateřina  Ing.,Honajzrová Kateřina,Kateřina,Ing.,office manager,Velká Polom,27,34,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,13,Hrbáč Jan  Bc.,Hrbáč Jan,Jan,Bc.,VPO vedoucí pro Moravskosl.kr.,Hradec nad Moravicí,25,58,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,41,Hutník Štěpán,Hutník Štěpán,Štěpán,,podnikatel,Vítkov,44,19,0.00,NA,NA,BEZPP,SDŽP,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,29,Chylek Josef,Chylek Josef,Josef,,hasič,Bohumín,55,26,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,20,Jakubec Josef,Jakubec Josef,Josef,,informatik gen.ředitelství ČP,Vítkov,41,34,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,34,Junga Jaroslav,Junga Jaroslav,Jaroslav,,podnikatel v pojišťovnictví,Český Těšín,54,6,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,11,Kamrádek Alfred  Ing.,Kamrádek Alfred,Alfred,Ing.,vedoucí střediska VPO Opava,Opava,58,68,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,49,Karč Zdeněk,Karč Zdeněk,Zdeněk,,"řidič,opravář zeměděl.strojů",Jablunkov,54,4,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,6,Knop Zbyněk  PaedDr.,Knop Zbyněk,Zbyněk,PaedDr.,promovaný pedagog,Studénka,65,23,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,57,Kuchariková Ivana,Kuchariková Ivana,Ivana,,vedoucí prodejny,Český Těšín,33,4,0.00,NA,NA,BEZPP,SDŽP,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,12,Kukuricášová Jiřina,Kukuricášová Jiřina,Jiřina,,starostka obce,Heřmánky,41,41,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,33,Landecká Květoslava,Landecká Květoslava,Květoslava,,manager,Karviná,50,10,0.00,NA,NA,HNPD,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,59,Legler Antonín,Legler Antonín,Antonín,,automechanik,Jablunkov,77,0,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,24,Macíček Petr,Macíček Petr,Petr,,řidič,Vítkov,35,19,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,8,Mach Vladimír  RNDr.,Mach Vladimír,Vladimír,RNDr.,"středoškolský učitel, lektor",Havířov,65,27,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,47,Matlochová Vanda,Matlochová Vanda,Vanda,,uklízečka,Jablunkov,59,3,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,58,Mazur Otto,Mazur Otto,Otto,,údržbář,Český Těšín,66,4,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,63,Mazurová Jarmila,Mazurová Jarmila,Jarmila,,kuchařka,Český Těšín,59,4,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,26,Mikulenka Petr,Mikulenka Petr,Petr,,lakýrník,Čermná ve Slezsku,37,40,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,44,Nekoksová Eva,Nekoksová Eva,Eva,,prodavačka,Velká Polom,53,4,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,18,Oulehla Viktor  Ing.,Oulehla Viktor,Viktor,Ing.,soukromý podnikatel,Ostrava,74,16,0.00,NA,NA,BEZPP,SDŽP,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,7,Polášek Ivo  Ing.,Polášek Ivo,Ivo,Ing.,"živnostník, trenér atletů",Havířov,53,29,0.00,NA,NA,NEZ,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,17,Ptáček Stanislav,Ptáček Stanislav,Stanislav,,soukromý zemědělec,Heřmanice u Oder,41,41,0.00,NA,NA,BEZPP,SDŽP,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,23,Rubač Martin,Rubač Martin,Martin,,THP - expedient dříví,Odry,62,24,0.00,NA,NA,BEZPP,SDŽP,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,53,Rzyman Viktor,Rzyman Viktor,Viktor,,lakýrník,Ropice,37,4,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,45,Rzymanová Anna,Rzymanová Anna,Anna,,OSVČ - vedení účetnictví,Třinec,53,6,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,4,Seifertová Šárka  Ing.,Seifertová Šárka,Šárka,Ing.,"bezpečnostní technik,prev.PO",Ostrava,43,68,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,38,Siwková Věra,Siwková Věra,Věra,,"zdravotní sestra, porodní as.",Český Těšín,57,5,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,22,Smatana Tomáš,Smatana Tomáš,Tomáš,,"elektrikář, pěstoun",Český Těšín,44,19,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,54,Szotkovská Štěpánka,Szotkovská Štěpánka,Štěpánka,,ošetřovatel hospod. zvířat,Mosty u Jablunkova,49,2,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,43,Szotkovski Jan,Szotkovski Jan,Jan,,elektromechanik,Mosty u Jablunkova,54,0,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,32,Szotkowská Anežka,Szotkowská Anežka,Anežka,,učitelka mateřské školy,Jablunkov,56,10,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,61,Szotkowski Antonín,Szotkowski Antonín,Antonín,,hornický instruktor,Jablunkov,84,1,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,1,Szotkowski Jan  Mgr.,Szotkowski Jan,Jan,Mgr.,učitel škol 2. cyklu,Český Těšín,56,70,0.00,NA,NA,HNPD,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,35,Szotkowski Zdeněk,Szotkowski Zdeněk,Zdeněk,,kontrolor defektoskopie,Jablunkov,54,4,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,3,Šimíček Jiljí  Mgr.,Šimíček Jiljí,Jiljí,Mgr.,"učitel, emeritní řed.školy",Luboměř,69,87,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,25,Škutová Bohuslava,Škutová Bohuslava,Bohuslava,,prodavačka,Heřmanice u Oder,29,13,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,19,Šustek Libor,Šustek Libor,Libor,,programátor,Fulnek,31,34,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,31,Tomica Antonín,Tomica Antonín,Antonín,,hasič,Jablunkov,55,29,0.00,NA,NA,HNPD,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,56,Tomica Antonín,Tomica Antonín,Antonín,,obráběč kovů,Jablunkov,22,7,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,52,Tomicová Zdeňka,Tomicová Zdeňka,Zdeňka,,strážní,Třinec,47,8,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,15,Waleczko Tomáš,Waleczko Tomáš,Tomáš,,číšník,Jablunkov,39,20,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,65,Zimmer Antonín,Zimmer Antonín,Antonín,,autodopravce,Heřmanice u Oder,58,15,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
13,31,42,Zuzaňák Ladislav,Zuzaňák Ladislav,Ladislav,,strojvedoucí,Hladké Životice,58,13,0.00,NA,NA,BEZPP,HNPD,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=13&xstrana=31&xv=1&xt=1
1,32,29,Adamus Jan,Adamus Jan,Jan,,koncertní mistr,Říčany,57,22,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,10,Adášek Jaroslav,Adášek Jaroslav,Jaroslav,,vedoucí odboru dopravy,Beroun,62,30,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,23,Barešová Miroslava,Barešová Miroslava,Miroslava,,živnostník,Sedlčany,55,38,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,3,Bartoš Martin,Bartoš Martin,Martin,,podnikatel,Kotenčice,40,131,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,22,Beránková Jana  Ing. Bc.,Beránková Jana,Jana,Ing. Bc.,učitelka,Vlašim,41,29,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,26,Bínová Věra,Bínová Věra,Věra,,administrativní pracovnice,Mokrovraty,61,9,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,49,Boltněvová Marie,Boltněvová Marie,Marie,,cukrářka,Radovesnice II,52,13,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,67,Cimerman Pavel,Cimerman Pavel,Pavel,,výhybkář,Liteň,43,7,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,52,Císlová Miluše,Císlová Miluše,Miluše,,tajemnice,Tachlovice,52,14,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,64,Černá Silvia,Černá Silvia,Silvia,,zdravotní sestra,Opolany,40,21,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,66,Černý Petr,Černý Petr,Petr,,obuvník,Zdice,41,19,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,55,Daniel Ladislav,Daniel Ladislav,Ladislav,,řidič,Toušice,43,4,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,70,Danielová Ivana,Danielová Ivana,Ivana,,servírka,Toušice,40,6,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,56,Dušková Marcela,Dušková Marcela,Marcela,,skladnice,Přerov nad Labem,37,10,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,33,Fiala Jiří  Ing.,Fiala Jiří,Jiří,Ing.,nezávislý publicista,Košík,45,24,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,42,Habrychová Wanda Halina,Habrychová Wanda Halina,Halina,,signalista,Bakov nad Jizerou,55,16,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,13,Hájková Zuzana  Mgr.,Hájková Zuzana,Zuzana,Mgr.,lékárnice,Týnec nad Labem,43,49,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,43,Hekš Pavel,Hekš Pavel,Pavel,,ředitel tiskárny,Hostivice,51,4,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,36,Hlaváček Jan,Hlaváček Jan,Jan,,živnostník,Beroun,35,19,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,17,Hrouda Pavel,Hrouda Pavel,Pavel,,dispečer,Mladá Boleslav,24,60,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,47,Hroudová Eva,Hroudová Eva,Eva,,podnikatelka,Bakov nad Jizerou,44,19,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,46,Hubený Miloslav,Hubený Miloslav,Miloslav,,zámečník,Cerhenice,52,16,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,4,Hůlová Eva,Hůlová Eva,Eva,,starostka,Krušovice,43,69,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,48,Chaloupka Alois,Chaloupka Alois,Alois,,důchodce,Olbramovice,63,10,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,60,Chaloupková Alena,Chaloupková Alena,Alena,,asistentka ředitele,Olbramovice,35,10,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,50,Charousková Lenka,Charousková Lenka,Lenka,,vedoucí směny,Dolní Bousov,41,9,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,54,Chrpová Hana,Chrpová Hana,Hana,,prodavačka,Chlístov,22,14,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,31,Jandová Lenka,Jandová Lenka,Lenka,,poštovní doručovatelka,Bakov nad Jizerou,43,56,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,6,Janko Karel  Ing.,Janko Karel,Karel,Ing.,důchodce,Podolanka,65,8,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,35,Janků Jarmila,Janků Jarmila,Jarmila,,hostinská,Žďár,44,7,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,1,Janů Jiří  Ing.,Janů Jiří,Jiří,Ing.,ředitel stř. odb. učiliště,Kosova Hora,54,131,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,69,Jindrová Magdalena,Jindrová Magdalena,Magdalena,,účetní,Jílové u Prahy,51,5,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,44,Jiráková Renata,Jiráková Renata,Renata,,obchodní manažer,Čelákovice,35,23,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,59,Jonáš Miroslav,Jonáš Miroslav,Miroslav,,číšník,Beroun,32,14,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,14,Kabát Jiří,Kabát Jiří,Jiří,,podnikatel,Vlašim,59,13,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,65,Koňas Jan,Koňas Jan,Jan,,živnostník,Vlašim,59,11,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,51,Kortánek František  Ing.,Kortánek František,František,Ing.,zemědělský technik,Nechvalice,59,26,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,15,Krameš Martin,Krameš Martin,Martin,,technik - místostarosta,Kosova Hora,33,53,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,7,Kuchlerová Lenka,Kuchlerová Lenka,Lenka,,podnikatelka,Sázava,42,24,0.00,NA,NA,MDS,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,34,Literová Jarmila,Literová Jarmila,Jarmila,,důchodkyně,Beroun,73,6,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,58,Lojínová Margita,Lojínová Margita,Margita,,v domácnosti,Rosovice,39,7,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,57,Matoušková Oldřiška,Matoušková Oldřiška,Oldřiška,,důchodkyně,Mladá Boleslav,73,10,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,39,Nejedlová Jitka,Nejedlová Jitka,Jitka,,živnostník,Čáslav,58,12,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,41,Němečková Hana,Němečková Hana,Hana,,montážní dělník,Pičín,44,17,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,45,Nováková Ivana,Nováková Ivana,Ivana,,prodavačka,Milovice,42,12,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,37,Novotná Květoslava,Novotná Květoslava,Květoslava,,koncertní mistr,Jesenice,58,5,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,28,Novotný Josef,Novotný Josef,Josef,,úředník,Brandýs nad Labem-Stará Boleslav,55,4,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,16,Otradovec Zdeněk,Otradovec Zdeněk,Zdeněk,,informatik,Louňovice pod Blaníkem,61,25,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,62,Paříková Helena,Paříková Helena,Helena,,důchodkyně,Bakov nad Jizerou,64,8,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,38,Pavlištová Dana,Pavlištová Dana,Dana,,fyzioterapeut,Mladá Boleslav,25,53,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,61,Pecková Dana,Pecková Dana,Dana,,recepční,Čelákovice,51,8,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,11,Pešata Pavel,Pešata Pavel,Pavel,,obchodní zástupce - hudebník,Slaný,33,31,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,19,Rakušan Hubert  Ing.,Rakušan Hubert,Hubert,Ing.,učitel zást. řed. - lesní ing.,Český Brod,58,56,0.00,NA,NA,BEZPP,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
1,32,24,Rathan Michal  Mgr.,Rathan Michal,Michal,Mgr.,nezávislý žurnalista,Louňovice pod Blaníkem,58,14,0.00,NA,NA,ČSNS2005,SZR,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=32&xv=1&xt=1
