Kraj,Kandidatka,PoradiKand,KandJmeno,KandJmenoPrijmeni,KandKrestniJmeno,KandTitul,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
6,49,39,Baiblová Helena,Baiblová Helena,Helena,,prodavačka v knihkupectví,Česká Lípa,44,11,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,26,Balická Iva,Balická Iva,Iva,,obchodní zástupce Uniqa,Jablonec nad Nisou,39,12,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,21,Bezdíčka Lukáš,Bezdíčka Lukáš,Lukáš,,vysokoškolský student,Jablonec nad Nisou,19,15,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,48,Bolechová Lada  Bc.,Bolechová Lada,Lada,Bc.,zaměstnanec cest. kanceláře,Nová Ves,24,19,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,23,Bondarová Jarmila,Bondarová Jarmila,Jarmila,,důchodkyně,Nové Město pod Smrkem,69,4,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,38,Čáslavská Helena,Čáslavská Helena,Helena,,důchodkyně,Nové Město pod Smrkem,75,2,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,50,Čermáková Alena,Čermáková Alena,Alena,,koordinátorka letec. zájezdů,Nová Ves,58,9,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,18,Červenka Petr  Bc.,Červenka Petr,Petr,Bc.,vrchní inspektor,Jablonec nad Nisou,38,9,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,16,Dašek Vladimír  Ing.,Dašek Vladimír,Vladimír,Ing.,soukromý podnikatel,Jablonec nad Nisou,48,18,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,2,Dašková Hana  Ing.,Dašková Hana,Hana,Ing.,státní zaměstnanec a Interiéry,Jablonec nad Nisou,46,83,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,33,Dědečková Andrea,Dědečková Andrea,Andrea,,bankovní úřednice,Česká Lípa,41,23,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,6,Doškář Josef,Doškář Josef,Josef,,sklářský technik a zastupitel,Nový Bor,69,27,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,34,Doškářová Zofia,Doškářová Zofia,Zofia,,podnikatelka,Nový Bor,46,14,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,14,Falta Roman,Falta Roman,Roman,,kuchař,Ralsko,46,7,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,20,Fidrantová Ivona,Fidrantová Ivona,Ivona,,loutkoherečka,Česká Lípa,38,19,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,43,Hach Jaroslav,Hach Jaroslav,Jaroslav,,bytový referent,Česká Lípa,60,7,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,49,Hachová Jiřina,Hachová Jiřina,Jiřina,,sektorářka,Česká Lípa,61,3,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,45,Holštajnová Alena,Holštajnová Alena,Alena,,rehabilitační masérka,Jablonné v Podještědí,58,3,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,8,Chytrá Zuzana  MUDr.,Chytrá Zuzana,Zuzana,MUDr.,dětská lékařka,Ohrazenice,57,75,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,3,Janeček Jiří,Janeček Jiří,Jiří,,státní zaměstnanec,Liberec,63,24,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,28,Janečková Marie,Janečková Marie,Marie,,prodavačka,Liberec,63,7,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,1,Jarolímek Otto  RNDr. CSc.,Jarolímek Otto,Otto,RNDr. CSc.,"VŠ pedagog, podnikatel",Turnov,51,132,0.00,NA,NA,KONS,KONS,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,29,Jodas Martin,Jodas Martin,Martin,,vysokoškolský student,Jablonec nad Nisou,21,15,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,19,Jodas Milan  Ing.,Jodas Milan,Milan,Ing.,konstruktér,Jablonec nad Nisou,48,13,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,41,Kačerová Jaroslava,Kačerová Jaroslava,Jaroslava,,důchodkyně,Mníšek,82,0,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,27,Kašpárková Lenka,Kašpárková Lenka,Lenka,,dělnice,Nové Město pod Smrkem,50,8,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,30,Kašparová Helena,Kašparová Helena,Helena,,klasifikátorka,Liberec,59,3,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,13,Kopal Jan  Mgr. Bc.,Kopal Jan,Jan,Mgr. Bc.,historik,Maršovice,34,21,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,47,Kopal Jaroslav,Kopal Jaroslav,Jaroslav,,důchodce,Jablonec nad Nisou,81,1,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,15,Kudrnová Jana,Kudrnová Jana,Jana,,finanční poradce,Liberec,51,10,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,42,Ledig Petr,Ledig Petr,Petr,,nástrojař,Zdislava,52,4,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,40,Möwaldová Růžena,Möwaldová Růžena,Růžena,,důchodkyně,Desná,68,2,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,36,Neubauerová Věra,Neubauerová Věra,Věra,,důchodkyně,Jablonec nad Nisou,63,4,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,32,Nová Květoslava  Ing.,Nová Květoslava,Květoslava,Ing.,elektrotechnik,Nový Bor,64,11,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,7,Pirunčík Petr,Pirunčík Petr,Petr,,soukromý podnikatel - váhy,Česká Lípa,38,17,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,17,Prokopcová Petra,Prokopcová Petra,Petra,,manažerka,Česká Lípa,33,18,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,25,Pustai Štefan,Pustai Štefan,Štefan,,důchodce,Desná,76,1,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,5,Rozsypalová Alena,Rozsypalová Alena,Alena,,místopředsedkyně ARPZPD,Jablonec nad Nisou,54,49,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,31,Říha Zdeněk,Říha Zdeněk,Zdeněk,,truhlář,Chrastava,63,9,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,9,Slámová Zuzana,Slámová Zuzana,Zuzana,,podnikatelka,Jablonec nad Nisou,41,22,0.00,NA,NA,KONS,KONS,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,44,Strnad Jan,Strnad Jan,Jan,,dělník,Česká Lípa,21,11,0.00,NA,NA,BEZPP,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,4,Strnadová Věra,Strnadová Věra,Věra,,majitel. knihkup. a zastupitel,Česká Lípa,54,46,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,10,Svoboda Pavel  Ing.,Svoboda Pavel,Pavel,Ing.,středoškolský učitel,Nový Bor,70,12,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,35,Šírlová Radka,Šírlová Radka,Radka,,podnikatelka,Česká Lípa,47,8,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,46,Tůmová Anna,Tůmová Anna,Anna,,důchodkyně,Liberec,72,0,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,12,Valeš Jan,Valeš Jan,Jan,,kazatel,Jablonec nad Nisou,73,15,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,22,Veselý Milan,Veselý Milan,Milan,,důchodce,Hrádek nad Nisou,79,1,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,11,Wawrečka Jiří  Ing.,Wawrečka Jiří,Jiří,Ing.,technický referent,Česká Lípa,64,25,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
6,49,24,Zappe Jan,Zappe Jan,Jan,,dispečer bezpečnostní služby,Jablonec nad Nisou,60,7,0.00,NA,NA,SBB,SBB,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=6&xstrana=49&xv=1&xt=1
4,50,2,Balatka Miroslav  Ing.,Balatka Miroslav,Miroslav,Ing.,zeměměřič,Sokolov,42,304,6.28,1,3,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,7,Bárta Miloš  Mgr.,Bárta Miloš,Miloš,Mgr.,středoškolský profesor,Karlovy Vary,50,197,4.07,-,4,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,38,Bartůšková Vladimíra,Bartůšková Vladimíra,Vladimíra,,OSVČ,Velká Hleďsebe,52,18,0.37,-,34,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,32,Benda Jiří  Ing.,Benda Jiří,Jiří,Ing.,projektant,Cheb,40,55,1.13,-,28,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,25,Bjalončik Petr  Ing.,Bjalončik Petr,Petr,Ing.,"hasič,velitel směny,záchranář",Sokolov,37,110,2.27,-,21,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,24,Čapková Vladěna  MUDr.,Čapková Vladěna,Vladěna,MUDr.,lékařka-internistka,Šemnice,33,89,1.83,-,20,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,13,Černý Jiří,Černý Jiří,Jiří,,"záchranář,sportovní instruktor",Cheb,42,246,5.08,-,1,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,42,Duda Josef,Duda Josef,Josef,,OSVČ,Karlovy Vary,48,26,0.53,-,38,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,29,Fajtová Jaromíra   DiS.,Fajtová Jaromíra,Jaromíra, DiS.,vedoucí azylových domů,Rotava,51,62,1.28,-,25,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,16,Guhová Eva,Guhová Eva,Eva,,"zakladatelka o. s.,důchodkyně",Karlovy Vary,62,134,2.77,-,12,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,15,Havel Bohdan  Mgr.,Havel Bohdan,Bohdan,Mgr.,"obchodní manažer,zastupitel",Kraslice,49,123,2.54,-,11,ALTER,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,9,Hofrajtr Miroslav  Ing.,Hofrajtr Miroslav,Miroslav,Ing.,"manažer, rostlinolékař",Cheb,56,122,2.52,-,6,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,5,Houška Richard  Ing.,Houška Richard,Richard,Ing.,obchodní ředitel,Jenišov,49,71,1.46,-,3,Občané,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,40,Hytman Jiří,Hytman Jiří,Jiří,,"obchodník s nemovitostmi,sklář",Karlovy Vary,50,21,0.43,-,36,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,20,Chalupová Ivana  Mgr.,Chalupová Ivana,Ivana,Mgr.,"sociální pomoc,rehabilitace",Šabina,38,133,2.74,-,16,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,45,Janoušek Aleš,Janoušek Aleš,Aleš,,hudebník KSO,Karlovy Vary,38,68,1.40,-,41,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,28,Jánský Zdeněk,Jánský Zdeněk,Zdeněk,,vedoucí sportovních zařízení,Františkovy Lázně,61,48,0.99,-,24,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,30,Javůrek Daniel,Javůrek Daniel,Daniel,,"ředitel, jednatel společnosti",Tři Sekery,51,23,0.47,-,26,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,22,Johannes Radomír  MUDr.,Johannes Radomír,Radomír,MUDr.,lékař - gynekolog,Cheb,55,196,4.05,-,18,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,14,Jungmanová Eva  Dipl. Mgmt.,Jungmanová Eva,Eva,Dipl. Mgmt.,pedagog a taneční mistryně,Dalovice,33,138,2.85,-,10,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,8,Kábrt Tomáš   DiS.,Kábrt Tomáš,Tomáš, DiS.,"redaktor, webový editor",Libavské Údolí,47,230,4.75,-,5,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,12,Klepáček Pavel  Ing.,Klepáček Pavel,Pavel,Ing.,místostarosta města,Aš,44,131,2.70,-,9,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,1,Kotek Jiří  Ing.,Kotek Jiří,Jiří,Ing.,"manažer, praktický politolog",Karlovy Vary,54,984,20.34,1,1,ALTER,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,33,Kubrycht Pavel  Ing.,Kubrycht Pavel,Pavel,Ing.,"živnostník, restauratér",Karlovy Vary,54,36,0.74,-,29,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,23,Lískovec Vojtěch  MVDr.,Lískovec Vojtěch,Vojtěch,MVDr.,veterinární lékař,Karlovy Vary,60,178,3.67,-,19,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,41,Macek Jiří,Macek Jiří,Jiří,,stavitel,Nejdek,57,26,0.53,-,37,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,26,Maglia Petr  Ing. CSc.,Maglia Petr,Petr,Ing. CSc.,"OSVČ, ekonom,zastup.obce",Horní Blatná,61,65,1.34,-,22,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,10,Martáková Naděžda,Martáková Naděžda,Naděžda,,obchodní manažerka,Karlovy Vary,45,54,1.11,-,7,NEZ/DEM,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,35,Papánek Josef  Mgr.,Papánek Josef,Josef,Mgr.,pedagog a vychovatel,Karlovy Vary,60,54,1.11,-,31,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,6,Pisár Robert  Bc.,Pisár Robert,Robert,Bc.,ředitel nestátní nezisk. org.,Šabina,39,250,5.16,1,4,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,44,Plachý Vojtěch  Ing.,Plachý Vojtěch,Vojtěch,Ing.,stavební inženýrink,Karlovy Vary,49,59,1.21,-,40,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,3,Plevný Miroslav  Doc. Dr. Ing.,Plevný Miroslav,Miroslav,Doc. Dr. Ing.,"vysokoškolský učitel, děkan",Cheb,46,784,16.20,1,2,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,31,Sebján Jan  Bc.,Sebján Jan,Jan,Bc.,policejní instruktor,Jindřichovice,40,163,3.36,-,27,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,39,Sokol Jaroslav,Sokol Jaroslav,Jaroslav,,"správce sítě IT, administrátor",Horní Slavkov,31,26,0.53,-,35,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,21,Souček Jiří  MUDr.,Souček Jiří,Jiří,MUDr.,"primář-pediatr, zastup. města",Sadov,62,172,3.55,-,17,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,11,Straka Pavel  Bc.,Straka Pavel,Pavel,Bc.,"starosta obce,jednatel ob.spol",Nová Ves,34,72,1.48,-,8,ALTER,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,37,Sudimacová Sonia  Bc.,Sudimacová Sonia,Sonia,Bc.,vedoucí pečovatelské služby,Františkovy Lázně,40,62,1.28,-,33,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,36,Süsser Ctibor,Süsser Ctibor,Ctibor,,"učitel hudby, autor učebnic",Krajková,46,41,0.84,-,32,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,19,Škarda Jiří,Škarda Jiří,Jiří,,"soukr.zemědělec,jednatel spol.",Karlovy Vary,52,100,2.06,-,15,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,4,Šnajdauf František  Ing.,Šnajdauf František,František,Ing.,živnostník - OSVČ,Františkovy Lázně,58,204,4.21,-,2,ALTER,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,18,Vlasák Martin  Mgr.,Vlasák Martin,Martin,Mgr.,ředitel školy,Mariánské Lázně,46,79,1.63,-,14,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,34,Weinlichová Vladimíra   DiS.,Weinlichová Vladimíra,Vladimíra, DiS.,soc. pracovnice v dětském dom.,Horní Slavkov,38,83,1.71,-,30,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,43,Zázvorka Vlastimil,Zázvorka Vlastimil,Vlastimil,,"živnostník-pecař,mistr výuky",Vysoká Pec,49,48,0.99,-,39,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,27,Zítka Miloslav,Zítka Miloslav,Miloslav,,dopravní specialista,Karlovy Vary,49,48,0.99,-,23,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
4,50,17,Ženíšek Jiří  Ing.,Ženíšek Jiří,Jiří,Ing.,"daňový poradce, účetnictví",Toužim,46,66,1.36,-,13,BEZPP,ALTER,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=4&xstrana=50&xv=1&xt=1
1,51,61,Adam Tomáš,Adam Tomáš,Tomáš,,psychoterapeut,Mladá Boleslav,59,81,0.00,NA,NA,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=1&xstrana=51&xv=1&xt=1
1,51,46,Blažková Zuzana  Mgr.,Blažková Zuzana,Zuzana,Mgr.,energetička,Slaný,27,79,0.00,NA,NA,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=1&xstrana=51&xv=1&xt=1
1,51,20,Brabec Petr   DiS.,Brabec Petr,Petr, DiS.,konzultant,Benešov,35,59,0.00,NA,NA,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=1&xstrana=51&xv=1&xt=1
1,51,65,Čáp Vladimír,Čáp Vladimír,Vladimír,,písničkář,Beroun,63,27,0.00,NA,NA,BEZPP,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=1&xstrana=51&xv=1&xt=1
1,51,3,Čejka Jiří  Ing.,Čejka Jiří,Jiří,Ing.,"místostarosta obce, manažer",Semčice,58,274,0.00,NA,NA,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=1&xstrana=51&xv=1&xt=1
