Kraj,Okres,Hlasy,Procenta,KandidatkaNazev,KandidatkaCislo,URL
3,3107,529,0.96,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=3&xnumnuts=3107
3,3107,11812,21.64,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=3&xnumnuts=3107
4,3201,58,0.20,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,2450,8.60,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,10,0.03,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,3991,14.01,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,77,0.27,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,7066,24.80,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,1118,3.92,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,30,0.10,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,3711,13.02,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,980,3.44,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,141,0.49,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,42,0.14,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,356,1.24,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,1610,5.65,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,264,0.92,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,308,1.08,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,113,0.39,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3201,6156,21.61,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3201
4,3202,97,0.21,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,4183,9.42,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,19,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,5765,12.98,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,74,0.16,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,9775,22.02,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,1649,3.71,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,36,0.08,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,7675,17.28,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,1676,3.77,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,319,0.71,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,43,0.09,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,703,1.58,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,2240,5.04,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,424,0.95,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,392,0.88,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,246,0.55,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3202,9074,20.44,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3202
4,3203,224,0.23,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,8743,9.27,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,43,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,8266,8.77,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,210,0.22,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,19201,20.37,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,3965,4.20,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,49,0.05,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,19508,20.69,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,2128,2.25,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,426,0.45,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,113,0.11,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,1976,2.09,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,4701,4.98,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,839,0.89,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,894,0.94,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,647,0.68,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3203,22316,23.67,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3203
4,3204,78,0.25,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,3265,10.82,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,23,0.07,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,4358,14.45,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,80,0.26,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,6898,22.87,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,1278,4.23,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,23,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,4548,15.08,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,640,2.12,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,203,0.67,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,170,0.56,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,510,1.69,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,1624,5.38,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,281,0.93,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,374,1.24,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,186,0.61,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3204,5616,18.62,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3204
4,3205,91,0.24,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,4058,11.02,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,17,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,4907,13.33,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,99,0.26,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,8049,21.87,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,1642,4.46,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,27,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,5959,16.19,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,650,1.76,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,239,0.64,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,40,0.10,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,540,1.46,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,2066,5.61,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,343,0.93,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,466,1.26,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,246,0.66,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3205,7363,20.00,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3205
4,3206,197,0.83,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,2263,9.54,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,11,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,3505,14.77,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,58,0.24,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,5182,21.85,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,1176,4.95,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,21,0.08,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,3306,13.93,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,386,1.62,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,140,0.59,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,19,0.08,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,394,1.66,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,1284,5.41,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,220,0.92,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,363,1.53,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,105,0.44,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3206,5086,21.44,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3206
4,3207,60,0.26,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,2416,10.75,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,8,0.03,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,4285,19.06,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,61,0.27,Koruna Česká (monarch.strana),7,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,5517,24.55,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,777,3.45,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,18,0.08,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,2877,12.80,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,360,1.60,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,123,0.54,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,26,0.11,Česká str.národ.socialistická,19,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,332,1.47,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,1272,5.66,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,300,1.33,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,299,1.33,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,98,0.43,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
4,3207,3642,16.20,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=4&xnumnuts=3207
5,4101,172,0.44,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,4216,10.99,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,32,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,5896,15.37,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,9011,23.49,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,1327,3.46,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,64,0.16,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,5437,14.17,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,764,1.99,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,295,0.76,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,869,2.26,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,1928,5.02,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,518,1.35,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,655,1.70,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,439,1.14,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4101,6725,17.53,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4101
5,4102,562,1.04,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,6350,11.77,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,71,0.13,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,5911,10.96,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,11427,21.19,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,1994,3.69,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,55,0.10,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,10440,19.36,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,926,1.71,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,370,0.68,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,1150,2.13,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,2524,4.68,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,508,0.94,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,930,1.72,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,426,0.79,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4102,10265,19.04,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4102
5,4103,167,0.44,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,4838,12.76,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,41,0.10,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,5208,13.73,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,9886,26.08,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,1151,3.03,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,32,0.08,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,5219,13.76,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,479,1.26,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,285,0.75,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,699,1.84,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,1832,4.83,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,390,1.02,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,1257,3.31,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,374,0.98,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
5,4103,6047,15.95,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=5&xnumnuts=4103
6,4201,7080,12.07,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,50,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,7224,12.32,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,15092,25.74,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,2821,4.81,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,55,0.09,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,8008,13.66,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,850,1.45,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,328,0.55,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,1179,2.01,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,3435,5.85,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,511,0.87,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,1315,2.24,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4201,673,1.14,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
