Kraj,CisloObce,PoradiKand,KandJmeno,KandVek,Hlasy,Procenta,Okres,Kandidatka,Okrsek,URL
1,529303,53,Andres Stanislav Ing.,57,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,54,Krištiak Ján Mgr.,64,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,55,Grindl Tomáš Mgr.,60,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,56,Ludvík Petr Ing.,40,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,57,Nepovím Antonín,72,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,58,Břicháček Pavel Ing.,45,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,59,Podracký Miloslav,51,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,60,Verner František,23,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,61,Studničná Blanka RNDr.,71,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,62,Filip Jiří,22,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,63,Veselský Zdeněk,48,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,64,Matějovská Radka,31,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,65,Mrňák Vlastimil MVDr.,40,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,66,Chmelařová Šárka  DiS.,23,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,67,Valentová Alena,50,0,0.00,2101,18,22,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=22&xstrana=18
1,529303,1,Čejka Jiří Ing.,54,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,2,Šálová Alena Ing.,49,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,3,Jirásková Klára JUDr.,41,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,4,Zubov Vladimír PhDr.,52,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,5,Drda Robert Bc.,40,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,6,Štolcová Jarmila Ing.,27,1,100.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,7,Kofroňová Iva Ing.,43,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,8,Petříček Václav RNDr.,63,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,9,Vošický Jan,52,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,10,Spěváčková Anna Mgr.,64,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,11,Sailer Milan Ing.,45,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,12,Sadílek Jiří,61,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,13,Čokrt Václav Ing.,49,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,14,Češpivová Eva,36,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,15,Mach Martin Ing.,40,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,16,Süssmilchová Jana Ing.,62,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,17,Kuthan Josef,53,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,18,Švihla Vladimír Doc. Ing. DrSc.,77,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,19,Fokt Michal Mgr.,26,1,100.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,20,Nidlová Zita Mgr.,35,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,21,Smutný Jaroslav MUDr.,53,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,22,Lempochner Marek Ing.,33,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,23,Matějovský Václav,33,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,24,Kepl Josef,37,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,25,Zelenková Světlana,39,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,26,Majrych Josef Ak. sochař,46,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,27,Adam Tomáš,55,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,28,Rydl Jan Mgr.,59,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,29,Rosenbaum Pavel Mgr.,40,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,30,Hron Tomáš Ing.,36,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,31,Tůma Lukáš,21,1,100.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,32,Chýlová Blanka,48,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,33,Čáp Vladimír Ing.,59,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,34,Kamínek Jiří Mgr.,60,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,35,Maturová Yvetta,40,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,36,Haleňák Jan Ing.,46,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,37,Bednář Bohumil Ing.,45,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,38,Pohlová Ludmila MUDr.,41,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,39,Tomek Josef Mgr.,51,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,40,Šťástka Jiří,50,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,41,Skála Petr Ing.,68,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,42,Holý Radovan,25,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,43,Šich Bohumír,41,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,44,Ohem František Ing.,61,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,45,Nováková Marcela Mgr.,42,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,46,Kubelka Lubomír Ing.,52,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,47,Řapková Jolana,37,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,48,Trnobranský Jakub,20,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,49,Jehličková Lenka Ing.,33,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,50,Hynek David,33,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,51,Marčenková Libuše,32,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,52,Kverek Pavel,49,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,53,Andres Stanislav Ing.,57,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,54,Krištiak Ján Mgr.,64,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,55,Grindl Tomáš Mgr.,60,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,56,Ludvík Petr Ing.,40,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,57,Nepovím Antonín,72,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
1,529303,58,Břicháček Pavel Ing.,45,0,0.00,2101,18,23,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=23&xstrana=18
